data,fold,depth,min_samples_leaf,min_samples_split,prediction_method,prediction_method_leaf,evaluation_method,mse,mse gap,nof_infeasibilities,training_duration,use_brute_force,use_hashmaps,use_initial_solution,RF_n_estimators
synthetic_manifold_df_size_500_targets_5_features_6_seed_0,4,5,5,10,mean,optimal,mse,0.36154870111646137,-0.26355019922349743,0,8.315375089645386,True,True,False,20.0
synthetic_manifold_df_size_500_targets_5_features_6_seed_0,4,5,5,10,mean,optimal,mse,0.4002695055329416,-0.18467858770790996,0,7.577363967895508,True,True,False,20.0
synthetic_manifold_df_size_500_targets_5_features_6_seed_1,0,5,5,10,sklearn,sklearn,sklearn,0.19730258341350798,0.0,100,0.003119230270385742,,,,
synthetic_manifold_df_size_500_targets_5_features_6_seed_1,0,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.4729117664741514,1.3968858303442484,0,0.003213167190551758,,,,
synthetic_manifold_df_size_500_targets_5_features_6_seed_1,0,5,5,10,mean,optimal,mse,0.4782153659229135,1.423766367623615,0,0.5562136173248291,True,True,False,
synthetic_manifold_df_size_500_targets_5_features_6_seed_1,0,5,5,10,mean,optimal,mse,0.50291708566507,1.5489635105844166,0,8.82485818862915,True,True,False,20.0
synthetic_manifold_df_size_500_targets_5_features_6_seed_1,0,5,5,10,mean,optimal,mse,0.5370304797085098,1.721862382222325,0,8.377357006072998,True,True,False,20.0
synthetic_manifold_df_size_500_targets_5_features_6_seed_1,1,5,5,10,sklearn,sklearn,sklearn,0.1972166628856678,0.0,100,0.010253429412841797,,,,
synthetic_manifold_df_size_500_targets_5_features_6_seed_1,1,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.4343425884380093,1.2023625290212434,0,0.0,,,,
synthetic_manifold_df_size_500_targets_5_features_6_seed_1,1,5,5,10,mean,optimal,mse,0.4170367401436055,1.1146120923127765,0,0.6262226104736328,True,True,False,
synthetic_manifold_df_size_500_targets_5_features_6_seed_1,1,5,5,10,mean,optimal,mse,0.4670440132457063,1.3681772443156348,0,8.509551048278809,True,True,False,20.0
synthetic_manifold_df_size_500_targets_5_features_6_seed_1,1,5,5,10,mean,optimal,mse,0.4922491963063818,1.4959817750884108,0,8.369524478912354,True,True,False,20.0
synthetic_manifold_df_size_500_targets_5_features_6_seed_1,2,5,5,10,sklearn,sklearn,sklearn,0.18939538347839355,0.0,100,0.009716987609863281,,,,
synthetic_manifold_df_size_500_targets_5_features_6_seed_1,2,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.4384915772859489,1.3152178750754637,0,0.0,,,,
synthetic_manifold_df_size_500_targets_5_features_6_seed_1,2,5,5,10,mean,optimal,mse,0.42989791042526326,1.269843660018812,0,0.5997982025146484,True,True,False,
synthetic_manifold_df_size_500_targets_5_features_6_seed_1,2,5,5,10,mean,optimal,mse,0.45738130762425355,1.414954890790314,0,7.719205141067505,True,True,False,20.0
synthetic_manifold_df_size_500_targets_5_features_6_seed_1,2,5,5,10,mean,optimal,mse,0.49486155488518807,1.6128490874311225,0,5.604449510574341,True,True,False,20.0
synthetic_manifold_df_size_500_targets_5_features_6_seed_1,3,5,5,10,sklearn,sklearn,sklearn,0.20657879177772687,0.0,100,0.0,,,,
synthetic_manifold_df_size_500_targets_5_features_6_seed_1,3,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.4422543946396614,1.140850911334185,0,0.0,,,,
synthetic_manifold_df_size_500_targets_5_features_6_seed_1,3,5,5,10,mean,optimal,mse,0.4498428424730928,1.1775848266026816,0,0.3891875743865967,True,True,False,
synthetic_manifold_df_size_500_targets_5_features_6_seed_1,3,5,5,10,mean,optimal,mse,0.49195841903999654,1.381456560987782,0,7.798930644989014,True,True,False,20.0
synthetic_manifold_df_size_500_targets_5_features_6_seed_1,3,5,5,10,mean,optimal,mse,0.5049026925317891,1.4441167855945765,0,8.035290002822876,True,True,False,20.0
synthetic_manifold_df_size_500_targets_5_features_6_seed_1,4,5,5,10,sklearn,sklearn,sklearn,0.24489330426964745,0.0,100,0.0020084381103515625,,,,
synthetic_manifold_df_size_500_targets_5_features_6_seed_1,4,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.4564898539030454,0.8640356675510121,0,0.002519369125366211,,,,
synthetic_manifold_df_size_500_targets_5_features_6_seed_1,4,5,5,10,mean,optimal,mse,0.4643864771609458,0.8962808254227257,0,0.5264630317687988,True,True,False,
synthetic_manifold_df_size_500_targets_5_features_6_seed_1,4,5,5,10,mean,optimal,mse,0.4876974967998418,0.99146929824936,0,8.427428483963013,True,True,False,20.0
synthetic_manifold_df_size_500_targets_5_features_6_seed_1,4,5,5,10,mean,optimal,mse,0.5108471637583867,1.0859989017743923,0,8.142209529876709,True,True,False,20.0
synthetic_manifold_df_size_500_targets_5_features_6_seed_2,0,5,5,10,sklearn,sklearn,sklearn,0.5741072394483597,0.0,100,0.013293743133544922,,,,
synthetic_manifold_df_size_500_targets_5_features_6_seed_2,0,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.6753659366275289,0.1763759280869985,0,0.0,,,,
synthetic_manifold_df_size_500_targets_5_features_6_seed_2,0,5,5,10,mean,optimal,mse,0.6987071572195745,0.21703247966519057,0,0.5341036319732666,True,True,False,
synthetic_manifold_df_size_500_targets_5_features_6_seed_2,0,5,5,10,mean,optimal,mse,0.678070027320255,0.18108600750582698,0,7.604270696640015,True,True,False,20.0
synthetic_manifold_df_size_500_targets_5_features_6_seed_2,0,5,5,10,mean,optimal,mse,0.6991360512386201,0.21777954221653142,0,7.102057456970215,True,True,False,20.0
synthetic_manifold_df_size_500_targets_5_features_6_seed_2,1,5,5,10,sklearn,sklearn,sklearn,0.5069228386852027,0.0,100,0.005784273147583008,,,,
synthetic_manifold_df_size_500_targets_5_features_6_seed_2,1,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.6852431188051845,0.35177006540578865,0,0.0,,,,
synthetic_manifold_df_size_500_targets_5_features_6_seed_2,1,5,5,10,mean,optimal,mse,0.6393398127521811,0.261217218798873,0,0.47504329681396484,True,True,False,
synthetic_manifold_df_size_500_targets_5_features_6_seed_2,1,5,5,10,mean,optimal,mse,0.6183055222683056,0.2197231513024631,0,7.632148742675781,True,True,False,20.0
synthetic_manifold_df_size_500_targets_5_features_6_seed_2,1,5,5,10,mean,optimal,mse,0.6845932418346032,0.3504880616746747,0,5.519944906234741,True,True,False,20.0
synthetic_manifold_df_size_500_targets_5_features_6_seed_2,2,5,5,10,sklearn,sklearn,sklearn,0.45629112142333383,0.0,100,0.002800464630126953,,,,
synthetic_manifold_df_size_500_targets_5_features_6_seed_2,2,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.8501828664842446,0.8632465690592942,0,0.003421306610107422,,,,
synthetic_manifold_df_size_500_targets_5_features_6_seed_2,2,5,5,10,mean,optimal,mse,0.7439078409433482,0.6303359982610133,0,0.3709688186645508,True,True,False,
synthetic_manifold_df_size_500_targets_5_features_6_seed_2,2,5,5,10,mean,optimal,mse,0.7452288140519487,0.6332310208607955,0,5.044039487838745,True,True,False,20.0
synthetic_manifold_df_size_500_targets_5_features_6_seed_2,2,5,5,10,mean,optimal,mse,0.8423413547567999,0.8460612429390222,0,4.778314113616943,True,True,False,20.0
synthetic_manifold_df_size_500_targets_5_features_6_seed_2,3,5,5,10,sklearn,sklearn,sklearn,0.4438088672697302,0.0,100,0.00667881965637207,,,,
synthetic_manifold_df_size_500_targets_5_features_6_seed_2,3,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.6412220819971466,0.44481584142715236,0,0.0,,,,
synthetic_manifold_df_size_500_targets_5_features_6_seed_2,3,5,5,10,mean,optimal,mse,0.5756617799185466,0.29709391220586234,0,0.4270927906036377,True,True,False,
synthetic_manifold_df_size_500_targets_5_features_6_seed_2,3,5,5,10,mean,optimal,mse,0.5722173587630486,0.2893328659322992,0,4.938176393508911,True,True,False,20.0
synthetic_manifold_df_size_500_targets_5_features_6_seed_2,3,5,5,10,mean,optimal,mse,0.6025517157195824,0.35768291297653226,0,4.769851922988892,True,True,False,20.0
synthetic_manifold_df_size_500_targets_5_features_6_seed_2,4,5,5,10,sklearn,sklearn,sklearn,0.5323801433895637,0.0,100,0.0,,,,
synthetic_manifold_df_size_500_targets_5_features_6_seed_2,4,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.6956691397467986,0.30671503883973705,0,0.0,,,,
synthetic_manifold_df_size_500_targets_5_features_6_seed_2,4,5,5,10,mean,optimal,mse,0.6916721819765701,0.2992073250005608,0,0.36493349075317383,True,True,False,
synthetic_manifold_df_size_500_targets_5_features_6_seed_2,4,5,5,10,mean,optimal,mse,0.5830512921259375,0.09517850987784812,0,5.202218294143677,True,True,False,20.0
synthetic_manifold_df_size_500_targets_5_features_6_seed_2,4,5,5,10,mean,optimal,mse,0.6721533615396278,0.26254401086440676,0,5.083277463912964,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_features_6_seed_0,0,5,5,10,sklearn,sklearn,sklearn,0.7576752717609994,0.0,100,0.0,,,,
synthetic_manifold_df_size_500_targets_9_features_6_seed_0,0,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.988095442421231,0.30411467715540713,0,0.009835243225097656,,,,
synthetic_manifold_df_size_500_targets_9_features_6_seed_0,0,5,5,10,mean,optimal,mse,0.9592299180379682,0.2660171894068982,0,0.40030884742736816,True,True,False,
synthetic_manifold_df_size_500_targets_9_features_6_seed_0,0,5,5,10,mean,optimal,mse,0.8877412020591495,0.17166447836663473,0,5.9775567054748535,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_features_6_seed_0,0,5,5,10,mean,optimal,mse,0.9701698562479871,0.28045601117891167,0,5.6781229972839355,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_features_6_seed_0,1,5,5,10,sklearn,sklearn,sklearn,0.7723913600569439,0.0,100,0.0010831356048583984,,,,
synthetic_manifold_df_size_500_targets_9_features_6_seed_0,1,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.9369509107117321,0.21305203445395376,0,0.0,,,,
synthetic_manifold_df_size_500_targets_9_features_6_seed_0,1,5,5,10,mean,optimal,mse,0.9866772052406814,0.27743169624261393,0,0.3957483768463135,True,True,False,
synthetic_manifold_df_size_500_targets_9_features_6_seed_0,1,5,5,10,mean,optimal,mse,0.8845439007254937,0.14520170274856714,0,6.055416822433472,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_features_6_seed_0,1,5,5,10,mean,optimal,mse,0.956137429675686,0.23789244561875428,0,5.996805429458618,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_features_6_seed_0,2,5,5,10,sklearn,sklearn,sklearn,0.8627964200042728,0.0,100,0.017236948013305664,,,,
synthetic_manifold_df_size_500_targets_9_features_6_seed_0,2,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,1.1060923900135575,0.2819853726422275,0,0.0,,,,
synthetic_manifold_df_size_500_targets_9_features_6_seed_0,2,5,5,10,mean,optimal,mse,1.0596617017686936,0.22817118522982027,0,0.3956294059753418,True,True,False,
synthetic_manifold_df_size_500_targets_9_features_6_seed_0,2,5,5,10,mean,optimal,mse,0.9954952385508999,0.1538008451008292,0,6.281346082687378,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_features_6_seed_0,2,5,5,10,mean,optimal,mse,1.101402046453595,0.27654916144429587,0,5.561980962753296,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_features_6_seed_0,3,5,5,10,sklearn,sklearn,sklearn,0.7646433070427822,0.0,100,0.0,,,,
synthetic_manifold_df_size_500_targets_9_features_6_seed_0,3,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,1.0076675732508487,0.3178269710460817,0,0.0,,,,
synthetic_manifold_df_size_500_targets_9_features_6_seed_0,3,5,5,10,mean,optimal,mse,0.971175405789795,0.2701025391116871,0,0.3981311321258545,True,True,False,
synthetic_manifold_df_size_500_targets_9_features_6_seed_0,3,5,5,10,mean,optimal,mse,0.8998363730008033,0.17680540026025107,0,6.112969398498535,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_features_6_seed_0,3,5,5,10,mean,optimal,mse,0.9705326342680843,0.2692619229501509,0,5.834767818450928,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_features_6_seed_0,4,5,5,10,sklearn,sklearn,sklearn,0.6955852678726409,0.0,100,0.0,,,,
synthetic_manifold_df_size_500_targets_9_features_6_seed_0,4,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.9378062665417595,0.34822617708670106,0,0.0,,,,
synthetic_manifold_df_size_500_targets_9_features_6_seed_0,4,5,5,10,mean,optimal,mse,0.8827497324584804,0.26907479676540347,0,0.39743947982788086,True,True,False,
synthetic_manifold_df_size_500_targets_9_features_6_seed_0,4,5,5,10,mean,optimal,mse,0.8616602160517545,0.23875570091792303,0,6.075454950332642,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_features_6_seed_0,4,5,5,10,mean,optimal,mse,0.9391728254674349,0.35019079449421864,0,5.936568737030029,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_features_6_seed_1,0,5,5,10,sklearn,sklearn,sklearn,0.3873887581109652,0.0,100,0.004869937896728516,,,,
synthetic_manifold_df_size_500_targets_9_features_6_seed_1,0,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.5634013293683027,0.45435642509512303,0,0.0034608840942382812,,,,
synthetic_manifold_df_size_500_targets_9_features_6_seed_1,0,5,5,10,mean,optimal,mse,0.587679205178907,0.5170269990399924,0,0.4282846450805664,True,True,False,
synthetic_manifold_df_size_500_targets_9_features_6_seed_1,0,5,5,10,mean,optimal,mse,0.5193757658381741,0.3407094422946627,0,6.351000785827637,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_features_6_seed_1,0,5,5,10,mean,optimal,mse,0.5435466307967408,0.4031037799012359,0,5.9471540451049805,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_features_6_seed_1,1,5,5,10,sklearn,sklearn,sklearn,0.3508117849799716,0.0,100,0.0020079612731933594,,,,
synthetic_manifold_df_size_500_targets_9_features_6_seed_1,1,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.5811301443918025,0.656529709869867,0,0.001741170883178711,,,,
synthetic_manifold_df_size_500_targets_9_features_6_seed_1,1,5,5,10,mean,optimal,mse,0.5601832168356687,0.5968198356496218,0,0.42357945442199707,True,True,False,
synthetic_manifold_df_size_500_targets_9_features_6_seed_1,1,5,5,10,mean,optimal,mse,0.5186345591422338,0.4783840832822746,0,6.250414848327637,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_features_6_seed_1,1,5,5,10,mean,optimal,mse,0.5547454813945947,0.5813194001628706,0,6.344154119491577,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_features_6_seed_1,2,5,5,10,sklearn,sklearn,sklearn,0.3402795409840388,0.0,100,0.012426376342773438,,,,
synthetic_manifold_df_size_500_targets_9_features_6_seed_1,2,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.5750367851211201,0.689895265105265,0,0.0,,,,
synthetic_manifold_df_size_500_targets_9_features_6_seed_1,2,5,5,10,mean,optimal,mse,0.5705924334186168,0.6768343808403723,0,0.4124107360839844,True,True,False,
synthetic_manifold_df_size_500_targets_9_features_6_seed_1,2,5,5,10,mean,optimal,mse,0.5212506990500565,0.5318308516071096,0,6.230041265487671,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_features_6_seed_1,2,5,5,10,mean,optimal,mse,0.5452512002473,0.6023625712862816,0,5.83759617805481,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_features_6_seed_1,3,5,5,10,sklearn,sklearn,sklearn,0.343252344688493,0.0,100,0.0,,,,
synthetic_manifold_df_size_500_targets_9_features_6_seed_1,3,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.6182475593146168,0.8011459175193293,0,0.0,,,,
synthetic_manifold_df_size_500_targets_9_features_6_seed_1,3,5,5,10,mean,optimal,mse,0.6056964541328312,0.7645806751371514,0,0.40944743156433105,True,True,False,
synthetic_manifold_df_size_500_targets_9_features_6_seed_1,3,5,5,10,mean,optimal,mse,0.5732587182562379,0.670079540975836,0,6.238891839981079,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_features_6_seed_1,3,5,5,10,mean,optimal,mse,0.5868112439500242,0.7095622303252282,0,6.006422758102417,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_features_6_seed_1,4,5,5,10,sklearn,sklearn,sklearn,0.3746576233307493,0.0,100,0.0020079612731933594,,,,
synthetic_manifold_df_size_500_targets_9_features_6_seed_1,4,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.6277878666577252,0.6756308361661482,0,0.0037491321563720703,,,,
synthetic_manifold_df_size_500_targets_9_features_6_seed_1,4,5,5,10,mean,optimal,mse,0.6415672188931878,0.7124093544115866,0,0.41216349601745605,True,True,False,
synthetic_manifold_df_size_500_targets_9_features_6_seed_1,4,5,5,10,mean,optimal,mse,0.6011397923078502,0.6045043657824133,0,6.219242334365845,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_features_6_seed_1,4,5,5,10,mean,optimal,mse,0.622623214731916,0.6618458452726093,0,6.037495851516724,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_features_6_seed_2,0,5,5,10,sklearn,sklearn,sklearn,0.7825331269415031,0.0,100,0.0,,,,
synthetic_manifold_df_size_500_targets_9_features_6_seed_2,0,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,1.3977747085102343,0.7862179381125708,0,0.0,,,,
synthetic_manifold_df_size_500_targets_9_features_6_seed_2,0,5,5,10,mean,optimal,mse,1.3635599020454316,0.7424947968335175,0,0.4191768169403076,True,True,False,
synthetic_manifold_df_size_500_targets_9_features_6_seed_2,0,5,5,10,mean,optimal,mse,1.3132733597483197,0.6782335654992547,0,6.0196685791015625,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_features_6_seed_2,0,5,5,10,mean,optimal,mse,1.362206092463354,0.7407647619819975,0,6.049170732498169,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_features_6_seed_2,1,5,5,10,sklearn,sklearn,sklearn,0.7972732460360196,0.0,100,0.002008199691772461,,,,
synthetic_manifold_df_size_500_targets_9_features_6_seed_2,1,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,1.339702900964368,0.680356023013774,0,0.0035140514373779297,,,,
synthetic_manifold_df_size_500_targets_9_features_6_seed_2,1,5,5,10,mean,optimal,mse,1.3445979063700246,0.6864957065287975,0,0.41162824630737305,True,True,False,
synthetic_manifold_df_size_500_targets_9_features_6_seed_2,1,5,5,10,mean,optimal,mse,1.2744624729830392,0.5985265770795235,0,6.539555788040161,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_features_6_seed_2,1,5,5,10,mean,optimal,mse,1.3392195694478843,0.6797497923157206,0,6.112792730331421,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_features_6_seed_2,2,5,5,10,sklearn,sklearn,sklearn,0.7239229017044366,0.0,100,0.012317419052124023,,,,
synthetic_manifold_df_size_500_targets_9_features_6_seed_2,2,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,1.2983573038826943,0.7935021821050052,0,0.0,,,,
synthetic_manifold_df_size_500_targets_9_features_6_seed_2,2,5,5,10,mean,optimal,mse,1.3043105347311363,0.8017257523697744,0,0.3955264091491699,True,True,False,
synthetic_manifold_df_size_500_targets_9_features_6_seed_2,2,5,5,10,mean,optimal,mse,1.2739399659569774,0.7597729854347139,0,5.960628509521484,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_features_6_seed_2,2,5,5,10,mean,optimal,mse,1.3148307733444977,0.8162580162180268,0,5.919064521789551,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_features_6_seed_2,3,5,5,10,sklearn,sklearn,sklearn,0.8076120395080422,0.0,100,0.0,,,,
synthetic_manifold_df_size_500_targets_9_features_6_seed_2,3,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,1.2464983035337884,0.543437000138203,0,0.016035795211791992,,,,
synthetic_manifold_df_size_500_targets_9_features_6_seed_2,3,5,5,10,mean,optimal,mse,1.309573926281016,0.6215383899907492,0,0.39730215072631836,True,True,False,
synthetic_manifold_df_size_500_targets_9_features_6_seed_2,3,5,5,10,mean,optimal,mse,1.219778977999282,0.5103526425167112,0,6.020400524139404,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_features_6_seed_2,3,5,5,10,mean,optimal,mse,1.2428948398790594,0.5389751255270665,0,5.953127384185791,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_features_6_seed_2,4,5,5,10,sklearn,sklearn,sklearn,0.7717863556407294,0.0,100,0.001741170883178711,,,,
synthetic_manifold_df_size_500_targets_9_features_6_seed_2,4,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,1.3396773381834177,0.7358137111289443,0,0.004015445709228516,,,,
synthetic_manifold_df_size_500_targets_9_features_6_seed_2,4,5,5,10,mean,optimal,mse,1.308081305686418,0.6948748784246929,0,0.3968355655670166,True,True,False,
synthetic_manifold_df_size_500_targets_9_features_6_seed_2,4,5,5,10,mean,optimal,mse,1.255027174153796,0.6261328863632019,0,6.083550691604614,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_features_6_seed_2,4,5,5,10,mean,optimal,mse,1.3053611236757903,0.6913503512148674,0,6.036556720733643,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_6_seed_0,0,5,5,10,sklearn,sklearn,sklearn,0.4503950082208473,0.0,200,0.009715080261230469,,,,
synthetic_manifold_df_size_1000_targets_5_features_6_seed_0,0,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.5232791146788024,0.16182263374956626,0,0.00401616096496582,,,,
synthetic_manifold_df_size_1000_targets_5_features_6_seed_0,0,5,5,10,mean,optimal,mse,0.48941246729113397,0.08662942163682855,0,0.5069985389709473,True,True,False,
synthetic_manifold_df_size_1000_targets_5_features_6_seed_0,0,5,5,10,mean,optimal,mse,0.4332760902524525,-0.038008676064190984,0,7.514784097671509,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_6_seed_0,0,5,5,10,mean,optimal,mse,0.5046649949613682,0.12049420120107113,0,7.894049406051636,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_6_seed_0,1,5,5,10,sklearn,sklearn,sklearn,0.43859741744496256,0.0,200,0.0,,,,
synthetic_manifold_df_size_1000_targets_5_features_6_seed_0,1,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.47885419320328404,0.09178525489921087,0,0.0,,,,
synthetic_manifold_df_size_1000_targets_5_features_6_seed_0,1,5,5,10,mean,optimal,mse,0.44213411076130493,0.008063643732663288,0,0.5059487819671631,True,True,False,
synthetic_manifold_df_size_1000_targets_5_features_6_seed_0,1,5,5,10,mean,optimal,mse,0.41178987236797493,-0.06112107370160604,0,7.480701923370361,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_6_seed_0,1,5,5,10,mean,optimal,mse,0.4470470093470585,0.019265028853381768,0,7.383079767227173,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_6_seed_0,2,5,5,10,sklearn,sklearn,sklearn,0.5272852947020368,0.0,200,0.0,,,,
synthetic_manifold_df_size_1000_targets_5_features_6_seed_0,2,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.5604570720706581,0.06291049210345669,0,0.0,,,,
