data,fold,depth,min_samples_leaf,min_samples_split,prediction_method,prediction_method_leaf,evaluation_method,mse,mse gap,nof_infeasibilities,training_duration,use_brute_force,use_hashmaps,use_initial_solution,RF_n_estimators
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,0,5,5,10,optimal,optimal,mse,0.42420371065046164,1.3463980815447276,0,80.45972633361816,True,True,False,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,0,5,5,10,optimal,optimal,mse,0.4566239236533961,1.5257240131277214,0,1089.2665705680847,True,True,False,20.0
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,1,5,5,10,sklearn,sklearn,sklearn,0.1770693319377584,0.0,1000,0.008224248886108398,,,,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,1,5,5,10,mean,optimal,mse,0.39565628551714094,1.2344709904717888,0,1.4908874034881592,True,True,False,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,1,5,5,10,mean,optimal,mse,0.4394368882959128,1.481722179029733,0,23.38088631629944,True,True,False,20.0
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,1,5,5,10,optimal,optimal,mse,0.3960215876892079,1.2365340364440602,0,84.48112344741821,True,True,False,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,1,5,5,10,optimal,optimal,mse,0.4342840091203118,1.452621266301309,0,1111.7617712020874,True,True,False,20.0
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,2,5,5,10,sklearn,sklearn,sklearn,0.17746585101996795,0.0,1000,0.009417057037353516,,,,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,2,5,5,10,mean,optimal,mse,0.3713978501781495,1.0927848825200792,0,1.8501091003417969,True,True,False,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,2,5,5,10,mean,optimal,mse,0.40886024011385136,1.303881212999382,0,20.564323663711548,True,True,False,20.0
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,2,5,5,10,optimal,optimal,mse,0.3740512935437491,1.1077367357940988,0,80.69316005706787,True,True,False,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,2,5,5,10,optimal,optimal,mse,0.4040911847742704,1.2770081255170789,0,1140.406242609024,True,True,False,20.0
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,3,5,5,10,sklearn,sklearn,sklearn,0.18593836326140983,0.0,1000,0.00746917724609375,,,,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,3,5,5,10,mean,optimal,mse,0.41079891835683907,1.2093284632139032,0,1.931873083114624,True,True,False,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,3,5,5,10,mean,optimal,mse,0.4488014030168975,1.4137106250953164,0,29.591404914855957,True,True,False,20.0
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,3,5,5,10,optimal,optimal,mse,0.41306393196404956,1.2215099924447812,0,101.30043292045593,True,True,False,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,3,5,5,10,optimal,optimal,mse,0.4466149267574119,1.4019514796390788,0,1196.7468891143799,True,True,False,20.0
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,4,5,5,10,sklearn,sklearn,sklearn,0.1749052372219927,0.0,1000,0.006022930145263672,,,,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,4,5,5,10,mean,optimal,mse,0.38523652028455657,1.202544225680377,0,1.1956830024719238,True,True,False,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,4,5,5,10,mean,optimal,mse,0.4205570368658563,1.404485100306506,0,20.52541184425354,True,True,False,20.0
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,4,5,5,10,optimal,optimal,mse,0.38612417977879304,1.2076193138157303,0,75.20105910301208,True,True,False,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,4,5,5,10,optimal,optimal,mse,0.41359338629961295,1.3646712520944881,0,1143.668384552002,True,True,False,20.0
