data,fold,depth,min_samples_leaf,min_samples_split,prediction_method,prediction_method_leaf,evaluation_method,mse,mse gap,nof_infeasibilities,training_duration,use_brute_force,use_hashmaps,use_initial_solution,RF_n_estimators
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,0,5,5,10,sklearn,sklearn,sklearn,0.1807893187379319,0.0,1000,0.005349159240722656,,,,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,0,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.43308586328356097,1.3955279344315275,0,0.004117488861083984,,,,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,0,5,5,10,mean,optimal,mse,0.42403529919499067,1.3454665472226413,0,1.0673580169677734,True,True,False,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,0,5,5,10,mean,optimal,mse,0.460504317764573,1.547187637960568,0,18.024827003479004,True,True,False,20.0
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,0,5,5,10,mean,optimal,mse,0.5039527539540074,1.7875139829722235,0,17.230370044708252,True,True,False,20.0
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,1,5,5,10,sklearn,sklearn,sklearn,0.1770693319377584,0.0,1000,0.004128932952880859,,,,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,1,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.40282039266476105,1.2749303239386274,0,0.0041315555572509766,,,,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,1,5,5,10,mean,optimal,mse,0.39565628551714094,1.2344709904717888,0,1.1007616519927979,True,True,False,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,1,5,5,10,mean,optimal,mse,0.4394368882959128,1.481722179029733,0,17.259470224380493,True,True,False,20.0
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,1,5,5,10,mean,optimal,mse,0.47790236309088974,1.6989561538464326,0,16.952372789382935,True,True,False,20.0
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,2,5,5,10,sklearn,sklearn,sklearn,0.17746585101996795,0.0,1000,0.004096031188964844,,,,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,2,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.38350929093773745,1.1610314814571625,0,0.005280017852783203,,,,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,2,5,5,10,mean,optimal,mse,0.3713978501781495,1.0927848825200792,0,1.091698408126831,True,True,False,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,2,5,5,10,mean,optimal,mse,0.40886024011385136,1.303881212999382,0,17.63002586364746,True,True,False,20.0
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,2,5,5,10,mean,optimal,mse,0.4463632529653337,1.5152064490148593,0,17.23235321044922,True,True,False,20.0
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,3,5,5,10,sklearn,sklearn,sklearn,0.18593836326140983,0.0,1000,0.00514984130859375,,,,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,3,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.4277691155290304,1.3005963267926153,0,0.004095792770385742,,,,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,3,5,5,10,mean,optimal,mse,0.41079891835683907,1.2093284632139032,0,1.0795540809631348,True,True,False,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,3,5,5,10,mean,optimal,mse,0.4488014030168975,1.4137106250953164,0,18.326945543289185,True,True,False,20.0
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,3,5,5,10,mean,optimal,mse,0.49329537445685717,1.6530048226967322,0,16.951035022735596,True,True,False,20.0
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,4,5,5,10,sklearn,sklearn,sklearn,0.1749052372219927,0.0,1000,0.0041866302490234375,,,,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,4,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.39277035240647085,1.2456180194762267,0,0.005984067916870117,,,,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,4,5,5,10,mean,optimal,mse,0.38523652028455657,1.202544225680377,0,1.0829973220825195,True,True,False,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,4,5,5,10,mean,optimal,mse,0.4205570368658563,1.404485100306506,0,17.627835988998413,True,True,False,20.0
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,4,5,5,10,mean,optimal,mse,0.45554146522432903,1.604504430282714,0,18.15537428855896,True,True,False,20.0
synthetic_manifold_df_size_5000_targets_5_features_6_seed_2,0,5,5,10,sklearn,sklearn,sklearn,0.420758665427633,0.0,1000,0.004349708557128906,,,,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_2,0,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.7266479661890838,0.7269946548826602,0,0.004127025604248047,,,,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_2,0,5,5,10,mean,optimal,mse,0.6390262998193406,0.5187478056331266,0,1.0468711853027344,True,True,False,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_2,0,5,5,10,mean,optimal,mse,0.6540876977987219,0.5545436173820633,0,17.017213344573975,True,True,False,20.0
synthetic_manifold_df_size_5000_targets_5_features_6_seed_2,0,5,5,10,mean,optimal,mse,0.7188987141121201,0.7085773227783106,0,16.979210376739502,True,True,False,20.0
synthetic_manifold_df_size_5000_targets_5_features_6_seed_2,1,5,5,10,sklearn,sklearn,sklearn,0.4055859689191104,0.0,1000,0.004481315612792969,,,,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_2,1,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.691917321583492,0.7059695714510458,0,0.0040988922119140625,,,,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_2,1,5,5,10,mean,optimal,mse,0.6259161092694112,0.5432390596190549,0,1.0448477268218994,True,True,False,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_2,1,5,5,10,mean,optimal,mse,0.6276141280321208,0.5474256412388157,0,17.213883638381958,True,True,False,20.0
synthetic_manifold_df_size_5000_targets_5_features_6_seed_2,1,5,5,10,mean,optimal,mse,0.6947316928309072,0.7129085966222457,0,17.4286847114563,True,True,False,20.0
synthetic_manifold_df_size_5000_targets_5_features_6_seed_2,2,5,5,10,sklearn,sklearn,sklearn,0.38300994121831256,0.0,1000,0.004140377044677734,,,,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_2,2,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.7046084656722461,0.839661037076385,0,0.0041239261627197266,,,,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_2,2,5,5,10,mean,optimal,mse,0.6204116082376213,0.6198316061044268,0,1.0557236671447754,True,True,False,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_2,2,5,5,10,mean,optimal,mse,0.6367423908333772,0.6624696184333222,0,16.923011779785156,True,True,False,20.0
synthetic_manifold_df_size_5000_targets_5_features_6_seed_2,2,5,5,10,mean,optimal,mse,0.7046620425175506,0.8398009207700929,0,16.6141996383667,True,True,False,20.0
synthetic_manifold_df_size_5000_targets_5_features_6_seed_2,3,5,5,10,sklearn,sklearn,sklearn,0.4369478220709889,0.0,1000,0.004985809326171875,,,,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_2,3,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.6903453263935528,0.5799262326598703,0,0.004986286163330078,,,,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_2,3,5,5,10,mean,optimal,mse,0.6502134402841032,0.4880802865713014,0,1.080444574356079,True,True,False,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_2,3,5,5,10,mean,optimal,mse,0.6544750407452719,0.49783339723099085,0,17.843682050704956,True,True,False,20.0
synthetic_manifold_df_size_5000_targets_5_features_6_seed_2,3,5,5,10,mean,optimal,mse,0.7164053840449129,0.6395673530294467,0,17.11606502532959,True,True,False,20.0
synthetic_manifold_df_size_5000_targets_5_features_6_seed_2,4,5,5,10,sklearn,sklearn,sklearn,0.40767134259704757,0.0,1000,0.005510568618774414,,,,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_2,4,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.7014620401384338,0.7206557509532286,0,0.00517582893371582,,,,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_2,4,5,5,10,mean,optimal,mse,0.6297164309526218,0.5446669048185931,0,1.0499136447906494,True,True,False,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_2,4,5,5,10,mean,optimal,mse,0.6462809080226578,0.5852988436851149,0,17.104865312576294,True,True,False,20.0
synthetic_manifold_df_size_5000_targets_5_features_6_seed_2,4,5,5,10,mean,optimal,mse,0.7128660822750706,0.748629368289164,0,16.714811325073242,True,True,False,20.0
synthetic_manifold_df_size_10000_targets_5_features_6_seed_0,0,5,5,10,sklearn,sklearn,sklearn,0.4607845116492594,0.0,2000,0.0074427127838134766,,,,
synthetic_manifold_df_size_10000_targets_5_features_6_seed_0,0,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.5126580537476747,0.11257657492164255,0,0.007950782775878906,,,,
synthetic_manifold_df_size_10000_targets_5_features_6_seed_0,0,5,5,10,mean,optimal,mse,0.4823258124950656,0.04674918601040801,0,1.7303409576416016,True,True,False,
synthetic_manifold_df_size_10000_targets_5_features_6_seed_0,0,5,5,10,mean,optimal,mse,0.4295924152605256,-0.06769345670298184,0,28.676974534988403,True,True,False,20.0
synthetic_manifold_df_size_10000_targets_5_features_6_seed_0,0,5,5,10,mean,optimal,mse,0.4799570125051318,0.041608388240415,0,28.828049898147583,True,True,False,20.0
synthetic_manifold_df_size_10000_targets_5_features_6_seed_0,1,5,5,10,sklearn,sklearn,sklearn,0.45208105276498334,0.0,2000,0.007180929183959961,,,,
synthetic_manifold_df_size_10000_targets_5_features_6_seed_0,1,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.49748780654698016,0.10043940904907102,0,0.0076372623443603516,,,,
synthetic_manifold_df_size_10000_targets_5_features_6_seed_0,1,5,5,10,mean,optimal,mse,0.4692265365850627,0.037925685483201445,0,1.7529361248016357,True,True,False,
synthetic_manifold_df_size_10000_targets_5_features_6_seed_0,1,5,5,10,mean,optimal,mse,0.3971981307705243,-0.12140062419955082,0,29.06987476348877,True,True,False,20.0
synthetic_manifold_df_size_10000_targets_5_features_6_seed_0,1,5,5,10,mean,optimal,mse,0.4565511394987687,0.009887799336967895,0,29.797916412353516,True,True,False,20.0
synthetic_manifold_df_size_10000_targets_5_features_6_seed_0,2,5,5,10,sklearn,sklearn,sklearn,0.45504231278885704,0.0,2000,0.009972333908081055,,,,
synthetic_manifold_df_size_10000_targets_5_features_6_seed_0,2,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.5044754408167137,0.1086341349772323,0,0.007978200912475586,,,,
synthetic_manifold_df_size_10000_targets_5_features_6_seed_0,2,5,5,10,mean,optimal,mse,0.4726686729464119,0.03873565086623851,0,1.8493409156799316,True,True,False,
synthetic_manifold_df_size_10000_targets_5_features_6_seed_0,2,5,5,10,mean,optimal,mse,0.41659787411581845,-0.08448541507584394,0,30.06122136116028,True,True,False,20.0
synthetic_manifold_df_size_10000_targets_5_features_6_seed_0,2,5,5,10,mean,optimal,mse,0.47112016494875936,0.03533265304794317,0,29.426159858703613,True,True,False,20.0
synthetic_manifold_df_size_10000_targets_5_features_6_seed_0,3,5,5,10,sklearn,sklearn,sklearn,0.4715167159592945,0.0,2000,0.007977724075317383,,,,
synthetic_manifold_df_size_10000_targets_5_features_6_seed_0,3,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.5015981813687516,0.0637972406731259,0,0.0073299407958984375,,,,
synthetic_manifold_df_size_10000_targets_5_features_6_seed_0,3,5,5,10,mean,optimal,mse,0.48740335635212517,0.03369263454532997,0,1.7687461376190186,True,True,False,
synthetic_manifold_df_size_10000_targets_5_features_6_seed_0,3,5,5,10,mean,optimal,mse,0.43099359876131693,-0.08594205852391433,0,29.63931941986084,True,True,False,20.0
synthetic_manifold_df_size_10000_targets_5_features_6_seed_0,3,5,5,10,mean,optimal,mse,0.47275871129035585,0.002634043055153448,0,30.60528588294983,True,True,False,20.0
synthetic_manifold_df_size_10000_targets_5_features_6_seed_0,4,5,5,10,sklearn,sklearn,sklearn,0.44617382287209895,0.0,2000,0.007513761520385742,,,,
synthetic_manifold_df_size_10000_targets_5_features_6_seed_0,4,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.47819188353131004,0.07176140557306844,0,0.008446693420410156,,,,
synthetic_manifold_df_size_10000_targets_5_features_6_seed_0,4,5,5,10,mean,optimal,mse,0.45923246050757427,0.029268049728723634,0,2.2119147777557373,True,True,False,
synthetic_manifold_df_size_10000_targets_5_features_6_seed_0,4,5,5,10,mean,optimal,mse,0.40618662012036133,-0.08962247604382749,0,30.149773120880127,True,True,False,20.0
synthetic_manifold_df_size_10000_targets_5_features_6_seed_0,4,5,5,10,mean,optimal,mse,0.45230437583623173,0.013740279348235499,0,29.135307788848877,True,True,False,20.0
