data,fold,depth,min_samples_leaf,min_samples_split,prediction_method,prediction_method_leaf,evaluation_method,mse,mse gap,nof_infeasibilities,training_duration,use_brute_force,use_hashmaps,use_initial_solution,RF_n_estimators
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,0,5,5,10,sklearn,sklearn,sklearn,0.1807893187379319,0.0,1000,0.005349159240722656,,,,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,0,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.43308586328356097,1.3955279344315275,0,0.004117488861083984,,,,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,0,5,5,10,mean,optimal,mse,0.42403529919499067,1.3454665472226413,0,1.0673580169677734,True,True,False,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,0,5,5,10,mean,optimal,mse,0.460504317764573,1.547187637960568,0,18.024827003479004,True,True,False,20.0
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,0,5,5,10,mean,optimal,mse,0.5039527539540074,1.7875139829722235,0,17.230370044708252,True,True,False,20.0
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,1,5,5,10,sklearn,sklearn,sklearn,0.1770693319377584,0.0,1000,0.004128932952880859,,,,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,1,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.40282039266476105,1.2749303239386274,0,0.0041315555572509766,,,,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,1,5,5,10,mean,optimal,mse,0.39565628551714094,1.2344709904717888,0,1.1007616519927979,True,True,False,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,1,5,5,10,mean,optimal,mse,0.4394368882959128,1.481722179029733,0,17.259470224380493,True,True,False,20.0
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,1,5,5,10,mean,optimal,mse,0.47790236309088974,1.6989561538464326,0,16.952372789382935,True,True,False,20.0
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,2,5,5,10,sklearn,sklearn,sklearn,0.17746585101996795,0.0,1000,0.004096031188964844,,,,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,2,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.38350929093773745,1.1610314814571625,0,0.005280017852783203,,,,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,2,5,5,10,mean,optimal,mse,0.3713978501781495,1.0927848825200792,0,1.091698408126831,True,True,False,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,2,5,5,10,mean,optimal,mse,0.40886024011385136,1.303881212999382,0,17.63002586364746,True,True,False,20.0
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,2,5,5,10,mean,optimal,mse,0.4463632529653337,1.5152064490148593,0,17.23235321044922,True,True,False,20.0
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,3,5,5,10,sklearn,sklearn,sklearn,0.18593836326140983,0.0,1000,0.00514984130859375,,,,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,3,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.4277691155290304,1.3005963267926153,0,0.004095792770385742,,,,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,3,5,5,10,mean,optimal,mse,0.41079891835683907,1.2093284632139032,0,1.0795540809631348,True,True,False,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,3,5,5,10,mean,optimal,mse,0.4488014030168975,1.4137106250953164,0,18.326945543289185,True,True,False,20.0
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,3,5,5,10,mean,optimal,mse,0.49329537445685717,1.6530048226967322,0,16.951035022735596,True,True,False,20.0
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,4,5,5,10,sklearn,sklearn,sklearn,0.1749052372219927,0.0,1000,0.0041866302490234375,,,,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,4,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.39277035240647085,1.2456180194762267,0,0.005984067916870117,,,,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,4,5,5,10,mean,optimal,mse,0.38523652028455657,1.202544225680377,0,1.0829973220825195,True,True,False,
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,4,5,5,10,mean,optimal,mse,0.4205570368658563,1.404485100306506,0,17.627835988998413,True,True,False,20.0
synthetic_manifold_df_size_5000_targets_5_features_6_seed_1,4,5,5,10,mean,optimal,mse,0.45554146522432903,1.604504430282714,0,18.15537428855896,True,True,False,20.0
