data,fold,depth,min_samples_leaf,min_samples_split,prediction_method,prediction_method_leaf,evaluation_method,mse,mse gap,nof_infeasibilities,training_duration,use_brute_force,use_hashmaps,use_initial_solution,RF_n_estimators
synthetic_manifold_df_size_1000_targets_5_features_9_seed_0,4,5,5,10,mean,optimal,mse,0.7742480052987124,0.01753197593702974,0,10.538259506225586,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_12_seed_0,0,5,5,10,sklearn,sklearn,sklearn,1.0373075087575798,0.0,200,0.003248929977416992,,,,
synthetic_manifold_df_size_1000_targets_5_features_12_seed_0,0,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,1.1871435649336042,0.14444709491738697,0,0.002468109130859375,,,,
synthetic_manifold_df_size_1000_targets_5_features_12_seed_0,0,5,5,10,mean,optimal,mse,1.1054584482650454,0.06569984207392111,0,0.8606510162353516,True,True,False,
synthetic_manifold_df_size_1000_targets_5_features_12_seed_0,0,5,5,10,mean,optimal,mse,0.9915384250521887,-0.044122965773389984,0,13.657112836837769,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_12_seed_0,0,5,5,10,mean,optimal,mse,1.0665979653097906,0.028237004268187517,0,14.102593660354614,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_12_seed_0,1,5,5,10,sklearn,sklearn,sklearn,0.9714671211196404,0.0,200,0.004665851593017578,,,,
synthetic_manifold_df_size_1000_targets_5_features_12_seed_0,1,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,1.102055297149173,0.13442367033382097,0,0.003382444381713867,,,,
synthetic_manifold_df_size_1000_targets_5_features_12_seed_0,1,5,5,10,mean,optimal,mse,1.04492902053063,0.07561954266277482,0,0.8655962944030762,True,True,False,
synthetic_manifold_df_size_1000_targets_5_features_12_seed_0,1,5,5,10,mean,optimal,mse,0.9419867531651477,-0.03034623335529446,0,13.142815113067627,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_12_seed_0,1,5,5,10,mean,optimal,mse,1.0133917970317141,0.04315604203233813,0,12.524771690368652,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_12_seed_0,2,5,5,10,sklearn,sklearn,sklearn,1.1291499887548881,0.0,200,0.0029938220977783203,,,,
synthetic_manifold_df_size_1000_targets_5_features_12_seed_0,2,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,1.2247313319406472,0.08464893427591179,0,0.0030870437622070312,,,,
synthetic_manifold_df_size_1000_targets_5_features_12_seed_0,2,5,5,10,mean,optimal,mse,1.2207190343848777,0.08109555554347798,0,0.8404617309570312,True,True,False,
synthetic_manifold_df_size_1000_targets_5_features_12_seed_0,2,5,5,10,mean,optimal,mse,1.0616302082103575,-0.059796998819425774,0,12.773439168930054,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_12_seed_0,2,5,5,10,mean,optimal,mse,1.1426545598819908,0.01195994443749156,0,12.501841306686401,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_12_seed_0,3,5,5,10,sklearn,sklearn,sklearn,1.1066627406816367,0.0,200,0.003194093704223633,,,,
synthetic_manifold_df_size_1000_targets_5_features_12_seed_0,3,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,1.209785114669236,0.09318319863564051,0,0.0031909942626953125,,,,
synthetic_manifold_df_size_1000_targets_5_features_12_seed_0,3,5,5,10,mean,optimal,mse,1.1856326186099888,0.07135857657926702,0,0.8098254203796387,True,True,False,
synthetic_manifold_df_size_1000_targets_5_features_12_seed_0,3,5,5,10,mean,optimal,mse,1.0831614262025084,-0.021236202878442363,0,12.88939356803894,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_12_seed_0,3,5,5,10,mean,optimal,mse,1.1746893943735581,0.06147008586375749,0,12.759475469589233,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_12_seed_0,4,5,5,10,sklearn,sklearn,sklearn,0.9055401951233744,0.0,200,0.0036661624908447266,,,,
synthetic_manifold_df_size_1000_targets_5_features_12_seed_0,4,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,1.1279572646902765,0.24561810813555232,0,0.002756834030151367,,,,
synthetic_manifold_df_size_1000_targets_5_features_12_seed_0,4,5,5,10,mean,optimal,mse,1.0536913275857178,0.1636052527101337,0,0.79842209815979,True,True,False,
synthetic_manifold_df_size_1000_targets_5_features_12_seed_0,4,5,5,10,mean,optimal,mse,0.9542624776173737,0.05380466019773008,0,12.552899837493896,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_12_seed_0,4,5,5,10,mean,optimal,mse,1.0546925351067205,0.1647108994019034,0,12.543142318725586,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,0,5,5,10,sklearn,sklearn,sklearn,0.5231476775713386,0.0,200,0.0040929317474365234,,,,
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,0,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.6300223466927575,0.20429158668461253,0,0.0020020008087158203,,,,
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,0,5,5,10,mean,optimal,mse,0.6689620542146376,0.2787250768659202,0,0.6640565395355225,True,True,False,
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,0,5,5,10,mean,optimal,mse,0.6000314033469234,0.14696371420878684,0,11.743457078933716,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,0,5,5,10,mean,optimal,mse,0.5836277077257511,0.11560794924137877,0,10.825217247009277,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,1,5,5,10,sklearn,sklearn,sklearn,0.5380003962000127,0.0,200,0.002048969268798828,,,,
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,1,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.6461276771426111,0.20097992809358423,0,0.002064943313598633,,,,
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,1,5,5,10,mean,optimal,mse,0.6566329138927439,0.22050637607453938,0,0.6738154888153076,True,True,False,
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,1,5,5,10,mean,optimal,mse,0.5666077179018404,0.053173421253749985,0,10.914030075073242,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,1,5,5,10,mean,optimal,mse,0.585701639666207,0.08866395601772083,0,10.847441911697388,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,2,5,5,10,sklearn,sklearn,sklearn,0.4925820406883809,0.0,200,0.004140615463256836,,,,
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,2,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.5919711040933469,0.2017715937553676,0,0.002065420150756836,,,,
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,2,5,5,10,mean,optimal,mse,0.5929771626008964,0.20381401192015408,0,0.7846755981445312,True,True,False,
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,2,5,5,10,mean,optimal,mse,0.5003000940546909,0.01566856427717918,0,10.907206773757935,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,2,5,5,10,mean,optimal,mse,0.5412449930485839,0.09879156838969755,0,10.659377813339233,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,3,5,5,10,sklearn,sklearn,sklearn,0.4698832764550921,0.0,200,0.0034224987030029297,,,,
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,3,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.6694885892853207,0.42479765259171853,0,0.002060413360595703,,,,
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,3,5,5,10,mean,optimal,mse,0.6216569851210583,0.323003001534726,0,0.7183077335357666,True,True,False,
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,3,5,5,10,mean,optimal,mse,0.550932193997808,0.17248734229097845,0,11.066779375076294,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,3,5,5,10,mean,optimal,mse,0.6079060610623264,0.29373844851110686,0,10.592326879501343,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,4,5,5,10,sklearn,sklearn,sklearn,0.5356461637342294,0.0,200,0.0033674240112304688,,,,
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,4,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.6468013045335186,0.20751598410483696,0,0.0029914379119873047,,,,
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,4,5,5,10,mean,optimal,mse,0.6811344132305095,0.27161260426475636,0,0.6887009143829346,True,True,False,
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,4,5,5,10,mean,optimal,mse,0.6077940676156491,0.1346932149731913,0,11.174936771392822,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,4,5,5,10,mean,optimal,mse,0.6227075792522041,0.16253531045761743,0,10.627384185791016,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_12_seed_1,0,5,5,10,sklearn,sklearn,sklearn,0.6474443140658666,0.0,200,0.0030884742736816406,,,,
synthetic_manifold_df_size_1000_targets_5_features_12_seed_1,0,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.8500331588533324,0.31290543508712604,0,0.003087759017944336,,,,
synthetic_manifold_df_size_1000_targets_5_features_12_seed_1,0,5,5,10,mean,optimal,mse,0.8105549726565421,0.25193001938091275,0,0.8351633548736572,True,True,False,
synthetic_manifold_df_size_1000_targets_5_features_12_seed_1,0,5,5,10,mean,optimal,mse,0.7390756780052741,0.14152779157789555,0,13.029462575912476,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_12_seed_1,0,5,5,10,mean,optimal,mse,0.7905329299718975,0.22100528616500306,0,13.143622398376465,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_12_seed_1,1,5,5,10,sklearn,sklearn,sklearn,0.7041807461204395,0.0,200,0.0030939579010009766,,,,
synthetic_manifold_df_size_1000_targets_5_features_12_seed_1,1,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.854190476310578,0.213027310128246,0,0.0037736892700195312,,,,
synthetic_manifold_df_size_1000_targets_5_features_12_seed_1,1,5,5,10,mean,optimal,mse,0.8750743210783529,0.24268424818403755,0,0.8373937606811523,True,True,False,
synthetic_manifold_df_size_1000_targets_5_features_12_seed_1,1,5,5,10,mean,optimal,mse,0.7639487260990914,0.08487590765287624,0,13.223978757858276,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_12_seed_1,1,5,5,10,mean,optimal,mse,0.7936042633078906,0.12698943798181692,0,13.03961992263794,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_12_seed_1,2,5,5,10,sklearn,sklearn,sklearn,0.6326588737097448,0.0,200,0.0034291744232177734,,,,
synthetic_manifold_df_size_1000_targets_5_features_12_seed_1,2,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.8306618008716337,0.3129694933398339,0,0.003100872039794922,,,,
synthetic_manifold_df_size_1000_targets_5_features_12_seed_1,2,5,5,10,mean,optimal,mse,0.8607023305920618,0.3604524750362392,0,0.845404863357544,True,True,False,
synthetic_manifold_df_size_1000_targets_5_features_12_seed_1,2,5,5,10,mean,optimal,mse,0.7755240714498272,0.22581710883522185,0,13.040940046310425,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_12_seed_1,2,5,5,10,mean,optimal,mse,0.8258679626570672,0.3053922057781237,0,13.864548921585083,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_12_seed_1,3,5,5,10,sklearn,sklearn,sklearn,0.6020220180403961,0.0,200,0.003988742828369141,,,,
synthetic_manifold_df_size_1000_targets_5_features_12_seed_1,3,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.8572984399456134,0.42403170358478154,0,0.0029861927032470703,,,,
synthetic_manifold_df_size_1000_targets_5_features_12_seed_1,3,5,5,10,mean,optimal,mse,0.8018793895367153,0.33197684720379883,0,0.8438711166381836,True,True,False,
synthetic_manifold_df_size_1000_targets_5_features_12_seed_1,3,5,5,10,mean,optimal,mse,0.7538451343884992,0.25218864393414203,0,13.542022943496704,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_12_seed_1,3,5,5,10,mean,optimal,mse,0.8453282320611766,0.40414836456106895,0,13.401928186416626,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_12_seed_1,4,5,5,10,sklearn,sklearn,sklearn,0.7262829256067649,0.0,200,0.003149271011352539,,,,
synthetic_manifold_df_size_1000_targets_5_features_12_seed_1,4,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,0.8913107072397082,0.22722244433196978,0,0.003142118453979492,,,,
synthetic_manifold_df_size_1000_targets_5_features_12_seed_1,4,5,5,10,mean,optimal,mse,0.9008297471859749,0.24032896193089875,0,0.8253891468048096,True,True,False,
synthetic_manifold_df_size_1000_targets_5_features_12_seed_1,4,5,5,10,mean,optimal,mse,0.7808727695177567,0.07516333096414926,0,13.341810703277588,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_12_seed_1,4,5,5,10,mean,optimal,mse,0.8374587375188011,0.1530750730772799,0,13.38914680480957,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_9_seed_2,0,5,5,10,sklearn,sklearn,sklearn,1.1986809534410736,0.0,200,0.003105640411376953,,,,
synthetic_manifold_df_size_1000_targets_5_features_9_seed_2,0,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,1.7275918938625487,0.4412441349828089,0,0.0021474361419677734,,,,
synthetic_manifold_df_size_1000_targets_5_features_9_seed_2,0,5,5,10,mean,optimal,mse,1.6391221474688535,0.367438218454542,0,0.6498103141784668,True,True,False,
synthetic_manifold_df_size_1000_targets_5_features_9_seed_2,0,5,5,10,mean,optimal,mse,1.5033209488738586,0.25414602155665345,0,10.426016807556152,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_9_seed_2,0,5,5,10,mean,optimal,mse,1.5784352876116674,0.31681018462871763,0,10.494430303573608,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_9_seed_2,1,5,5,10,sklearn,sklearn,sklearn,1.2249699543508084,0.0,200,0.0031218528747558594,,,,
synthetic_manifold_df_size_1000_targets_5_features_9_seed_2,1,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,1.4725658048556844,0.20212401914469266,0,0.003064393997192383,,,,
synthetic_manifold_df_size_1000_targets_5_features_9_seed_2,1,5,5,10,mean,optimal,mse,1.4680409313759542,0.19843015427587773,0,0.6729521751403809,True,True,False,
synthetic_manifold_df_size_1000_targets_5_features_9_seed_2,1,5,5,10,mean,optimal,mse,1.398284107018761,0.141484411150152,0,11.009235858917236,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_9_seed_2,1,5,5,10,mean,optimal,mse,1.3815851191329442,0.12785224994774383,0,10.704158306121826,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_9_seed_2,2,5,5,10,sklearn,sklearn,sklearn,1.266749409765526,0.0,200,0.0034542083740234375,,,,
synthetic_manifold_df_size_1000_targets_5_features_9_seed_2,2,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,1.7176239494127952,0.3559303333172466,0,0.0032639503479003906,,,,
synthetic_manifold_df_size_1000_targets_5_features_9_seed_2,2,5,5,10,mean,optimal,mse,1.662889127542811,0.31272145439610666,0,0.6687812805175781,True,True,False,
synthetic_manifold_df_size_1000_targets_5_features_9_seed_2,2,5,5,10,mean,optimal,mse,1.5090101965134108,0.1912460229941824,0,10.954375982284546,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_9_seed_2,2,5,5,10,mean,optimal,mse,1.5772957362302056,0.24515213827663143,0,10.556488037109375,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_9_seed_2,3,5,5,10,sklearn,sklearn,sklearn,1.459633286718242,0.0,200,0.003081083297729492,,,,
synthetic_manifold_df_size_1000_targets_5_features_9_seed_2,3,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,1.9536122310070994,0.33842674648746335,0,0.0031549930572509766,,,,
synthetic_manifold_df_size_1000_targets_5_features_9_seed_2,3,5,5,10,mean,optimal,mse,1.8561215960868522,0.27163556283376655,0,0.7352313995361328,True,True,False,
synthetic_manifold_df_size_1000_targets_5_features_9_seed_2,3,5,5,10,mean,optimal,mse,1.7432551254781206,0.19431033900135156,0,10.512319326400757,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_9_seed_2,3,5,5,10,mean,optimal,mse,1.811080066701773,0.24077744950151442,0,10.665713548660278,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_9_seed_2,4,5,5,10,sklearn,sklearn,sklearn,1.396372552438363,0.0,200,0.0030930042266845703,,,,
synthetic_manifold_df_size_1000_targets_5_features_9_seed_2,4,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,1.7394409970052642,0.24568546837148214,0,0.0021181106567382812,,,,
synthetic_manifold_df_size_1000_targets_5_features_9_seed_2,4,5,5,10,mean,optimal,mse,1.7415887413007733,0.24722355667875995,0,0.647845983505249,True,True,False,
synthetic_manifold_df_size_1000_targets_5_features_9_seed_2,4,5,5,10,mean,optimal,mse,1.5509679346759253,0.11071213192181839,0,10.574079513549805,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_9_seed_2,4,5,5,10,mean,optimal,mse,1.5399395408040921,0.10281424403181706,0,10.363178491592407,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_12_seed_2,0,5,5,10,sklearn,sklearn,sklearn,1.3090754823929889,0.0,200,0.0031032562255859375,,,,
synthetic_manifold_df_size_1000_targets_5_features_12_seed_2,0,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,2.027976190288128,0.5491667345117406,0,0.0024580955505371094,,,,
synthetic_manifold_df_size_1000_targets_5_features_12_seed_2,0,5,5,10,mean,optimal,mse,1.8981302212600752,0.4499776726322112,0,0.8417942523956299,True,True,False,
synthetic_manifold_df_size_1000_targets_5_features_12_seed_2,0,5,5,10,mean,optimal,mse,1.8066785997709622,0.38011797185931195,0,12.8299081325531,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_12_seed_2,0,5,5,10,mean,optimal,mse,1.877528307779158,0.4342399143760892,0,12.868195295333862,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_12_seed_2,1,5,5,10,sklearn,sklearn,sklearn,1.278380495668475,0.0,200,0.004667997360229492,,,,
synthetic_manifold_df_size_1000_targets_5_features_12_seed_2,1,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,2.2193694123499577,0.7360789059828642,0,0.0030889511108398438,,,,
synthetic_manifold_df_size_1000_targets_5_features_12_seed_2,1,5,5,10,mean,optimal,mse,1.8831776305816958,0.47309634100524023,0,0.806929349899292,True,True,False,
synthetic_manifold_df_size_1000_targets_5_features_12_seed_2,1,5,5,10,mean,optimal,mse,1.846637640774334,0.44451330963768565,0,12.840994834899902,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_12_seed_2,1,5,5,10,mean,optimal,mse,1.960411493377504,0.5335117361536322,0,12.84202241897583,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_12_seed_2,2,5,5,10,sklearn,sklearn,sklearn,1.2835739684757956,0.0,200,0.002991199493408203,,,,
synthetic_manifold_df_size_1000_targets_5_features_12_seed_2,2,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,1.9122039187405826,0.48974968774979566,0,0.002991199493408203,,,,
synthetic_manifold_df_size_1000_targets_5_features_12_seed_2,2,5,5,10,mean,optimal,mse,1.8100751575255476,0.41018375409635005,0,0.8615355491638184,True,True,False,
synthetic_manifold_df_size_1000_targets_5_features_12_seed_2,2,5,5,10,mean,optimal,mse,1.6858898364564674,0.3134341127675014,0,13.135021924972534,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_12_seed_2,2,5,5,10,mean,optimal,mse,1.7774371881581654,0.3847563380151882,0,13.066506385803223,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_12_seed_2,3,5,5,10,sklearn,sklearn,sklearn,1.290959317849524,0.0,200,0.004152059555053711,,,,
synthetic_manifold_df_size_1000_targets_5_features_12_seed_2,3,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,1.7756682263640833,0.37546412331721335,0,0.0030896663665771484,,,,
synthetic_manifold_df_size_1000_targets_5_features_12_seed_2,3,5,5,10,mean,optimal,mse,1.8158216294107017,0.4065676619736489,0,0.8546018600463867,True,True,False,
synthetic_manifold_df_size_1000_targets_5_features_12_seed_2,3,5,5,10,mean,optimal,mse,1.619477980216205,0.25447638653240157,0,13.391995191574097,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_12_seed_2,3,5,5,10,mean,optimal,mse,1.6715737709580059,0.29483071065516475,0,13.215766191482544,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_12_seed_2,4,5,5,10,sklearn,sklearn,sklearn,1.3826419379141717,0.0,200,0.0035278797149658203,,,,
synthetic_manifold_df_size_1000_targets_5_features_12_seed_2,4,5,5,10,preprop_sklearn,preprop_sklearn,preprop_sklearn,2.1273871069232744,0.5386392156834268,0,0.0030939579010009766,,,,
synthetic_manifold_df_size_1000_targets_5_features_12_seed_2,4,5,5,10,mean,optimal,mse,2.067921883661546,0.49563081153257577,0,0.8272452354431152,True,True,False,
synthetic_manifold_df_size_1000_targets_5_features_12_seed_2,4,5,5,10,mean,optimal,mse,1.9068775440473793,0.37915500156465665,0,13.137353897094727,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_12_seed_2,4,5,5,10,mean,optimal,mse,2.0094322662914235,0.45332801731937644,0,13.254959344863892,True,True,False,20.0
