data,fold,depth,min_samples_leaf,min_samples_split,prediction_method,prediction_method_leaf,evaluation_method,mse,mse gap,nof_infeasibilities,training_duration,use_brute_force,use_hashmaps,use_initial_solution,RF_n_estimators
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,1,5,5,10,mean,optimal,mse,0.5666077179018404,0.053173421253749985,0,12.971405506134033,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,1,5,5,10,optimal,optimal,mse,0.570930883051144,0.061209038290166475,0,26.982553243637085,True,True,False,
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,1,5,5,10,optimal,optimal,mse,0.5141752776008806,-0.04428457444903942,0,418.52826046943665,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,1,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.5709308831707953,0.061209038512566476,0,189.37284803390503,False,False,False,
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,1,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.5142343846103744,-0.044174710200032656,0,2966.480450630188,False,False,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,2,5,5,10,sklearn,sklearn,sklearn,0.4925820406883809,0.0,200,0.004018068313598633,,,,
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,2,5,5,10,mean,optimal,mse,0.5929771626008964,0.20381401192015408,0,0.7904965877532959,True,True,False,
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,2,5,5,10,mean,optimal,mse,0.5003000940546909,0.01566856427717918,0,11.910361289978027,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,2,5,5,10,optimal,optimal,mse,0.5269377111297426,0.06974608817111938,0,26.7905490398407,True,True,False,
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,2,5,5,10,optimal,optimal,mse,0.46721439758269634,-0.05149932602137385,0,441.8910319805145,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,2,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.5269377113949406,0.06974608870950275,0,242.6244180202484,False,False,False,
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,2,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.46742937069831525,-0.05106290508463306,0,2831.5692179203033,False,False,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,3,5,5,10,sklearn,sklearn,sklearn,0.4698832764550921,0.0,200,0.0015146732330322266,,,,
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,3,5,5,10,mean,optimal,mse,0.6216569851210583,0.323003001534726,0,0.7888648509979248,True,True,False,
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,3,5,5,10,mean,optimal,mse,0.550932193997808,0.17248734229097845,0,12.07142949104309,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,3,5,5,10,optimal,optimal,mse,0.5679206165886207,0.20864190118266165,0,27.790881633758545,True,True,False,
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,3,5,5,10,optimal,optimal,mse,0.5115885659107255,0.088756700962562,0,418.10982751846313,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,3,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.5679206168577972,0.20864190175551978,0,171.61351084709167,False,False,False,
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,3,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.5116943843120791,0.08898190242568262,0,2931.986195087433,False,False,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,4,5,5,10,sklearn,sklearn,sklearn,0.5356461637342294,0.0,200,0.007009267807006836,,,,
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,4,5,5,10,mean,optimal,mse,0.6811344132305095,0.27161260426475636,0,0.7617368698120117,True,True,False,
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,4,5,5,10,mean,optimal,mse,0.6077940676156491,0.1346932149731913,0,12.645553827285767,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,4,5,5,10,optimal,optimal,mse,0.6022854691541948,0.12440919011795583,0,27.369486808776855,True,True,False,
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,4,5,5,10,optimal,optimal,mse,0.5381860085949309,0.004741646692650952,0,419.6385004520416,True,True,False,20.0
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,4,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.6538259698745392,0.22063036037899628,0,240.8112223148346,False,False,False,
synthetic_manifold_df_size_1000_targets_5_features_9_seed_1,4,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.5377193235595692,0.003870390503475125,0,2774.3469643592834,False,False,False,20.0
