X1,X2,X3,X4,X5,X6,X7,X8,X9,y1,y2,y3,y4,y5
1.0,0.0,0.4,0.6,0.3,0.1,0.8,0.5,0.9,-3.2712238476146136,4.107798318902733,4.106062807362048,2.336563625679757,1.9016007237265107
0.5,0.4,0.2,0.7,0.8,0.7,0.3,1.0,0.4,0.46197524256716016,0.24525527901098498,0.2637924429689473,-1.0418577245166567,-1.3652985667479385
0.8,0.6,0.3,0.8,0.8,0.5,0.1,0.3,0.3,-0.9704713542393635,1.749952782626432,1.8043547160631161,1.7635045933048639,1.3939289758761289
0.3,0.2,0.6,0.5,0.5,0.2,0.5,0.6,0.1,-1.0335691331942916,1.7911476995371007,1.8584828649913356,2.0569295531510186,1.7497691944247253
0.5,0.0,0.5,0.4,0.8,1.0,0.3,0.7,0.5,0.043242649623283225,0.8622574680389672,0.7224127305065492,3.421881722744529,3.2773216247650394
0.9,0.4,0.5,0.2,0.6,0.0,0.5,0.7,0.1,-1.9373404451002505,2.9933844139791574,2.8579680056386048,3.257494925381537,3.1606680128774465
0.6,0.7,0.0,0.1,0.2,0.4,1.0,0.0,0.6,0.22781295875220436,0.677830376508444,0.5316334006168413,-1.7397525374761507,-1.8509992445479029
0.6,0.8,0.6,0.9,0.5,0.1,0.5,0.9,0.4,-1.7066827757809961,2.707199816449773,2.551251654735373,1.562746637136665,1.47977652785795
0.9,0.8,0.3,0.4,0.6,0.2,1.0,0.4,0.7,-1.2957693596923194,2.226332150228863,2.2834861536665256,1.0467392406519973,0.8539894750922993
0.5,0.1,0.3,0.7,0.4,0.5,0.1,0.2,0.3,-0.5886997088729407,1.3977534248832966,1.423227308144729,0.7057151069857742,0.4012386187062396
1.0,0.6,1.0,1.0,0.1,0.2,0.9,0.6,0.0,-3.1625915345276425,4.072113579404471,4.038075661202127,1.3301884936997892,1.300965098021963
0.5,0.3,0.5,0.2,1.0,0.8,0.9,1.0,0.7,1.0539352756664686,-0.011939084549359841,-0.056730416494745944,0.4131148565731162,0.2651111766323317
1.0,0.3,0.0,0.4,0.6,0.2,0.7,0.9,0.3,-1.8187495698609797,2.7012756106336657,2.825092078108809,0.7836286354186633,0.5028835591660956
0.1,0.1,0.9,0.9,0.0,0.8,0.0,1.0,0.8,0.34403650021917925,0.8208628017474552,0.4877804787414418,1.3960710970733314,1.1683844007380995
0.5,0.3,0.5,0.8,0.3,0.6,0.1,0.6,0.1,0.6271255675264539,0.5060338903568279,0.4771975413577712,0.6417139264922318,0.3091749965519325
0.2,0.1,0.2,0.6,0.6,0.1,0.3,1.0,0.3,-2.0455341030645915,2.901109395256247,2.4896444934588398,0.9314974437741996,0.5718786393042251
1.0,0.2,0.3,0.2,1.0,1.0,1.0,0.3,1.0,-1.8304070413059628,2.670771071363553,2.492534102870163,2.5225578534513247,2.313182435042133
0.3,0.0,0.5,1.0,1.0,0.1,0.2,0.1,0.6,-1.463105140060885,2.3566763943210467,2.220700214159196,4.7257579091597846,4.4549836603617745
0.2,0.1,0.3,0.6,0.3,0.9,0.0,0.4,0.2,0.5038259904009291,0.5513276412510776,0.21343493232163713,-0.41988262566170803,-0.4854040675886658
0.7,0.5,0.5,0.3,0.9,0.1,0.8,1.0,0.1,-2.204227257275925,3.4161121182683414,3.312105900793708,2.15129985217754,1.8873085242750836
0.4,0.6,0.2,0.6,0.7,0.5,1.0,0.0,0.1,-1.213037937147149,2.1126451655558345,1.9884146408323566,0.053972591446999556,-0.10699739288842575
0.5,0.6,0.9,0.8,0.8,0.2,0.6,0.0,0.6,0.03423808560680823,0.9773431826966417,0.9856151452093153,3.32959403629829,3.0449063082479513
1.0,0.0,0.4,0.3,0.3,0.7,0.0,0.9,0.2,-0.47258446276676197,1.4603208719988692,1.4445236282313008,-0.8723221228703226,-0.9236006694741985
0.2,1.0,0.3,0.5,0.6,0.0,0.6,0.0,0.3,-1.6895316872811554,2.8698861122088744,2.7510744136608194,2.0219385436798563,2.0787379319431456
0.7,0.3,0.8,0.0,0.3,0.8,0.5,0.7,0.5,1.2886152040794134,-0.33276771373510083,-0.47522276370343575,2.06435505071944,1.921056836984929
0.7,0.4,0.1,0.0,0.6,0.7,0.7,0.8,0.4,-0.28611934917929616,1.1699913008507414,1.2582988764383791,1.384507357747231,1.4558791159624518
0.9,0.2,0.7,0.5,0.9,1.0,0.3,0.6,0.4,-0.9478263352191452,2.1436468031495153,1.997744624338219,4.179488420127323,3.8980998249196945
0.0,0.6,1.0,1.0,0.1,0.8,0.5,0.1,0.0,0.13818094937150635,0.6304328085058652,0.5787291111603302,1.399009107192814,0.985672710041358
0.5,0.0,0.9,0.8,0.2,0.6,0.9,0.9,0.8,-0.9385282162269691,2.04842821048637,1.8493761541804414,1.344555091611018,1.143059610414551
0.2,0.4,0.1,0.1,0.2,0.2,0.6,0.7,0.9,0.17206576996916592,0.6082140868795128,0.8324606696998289,2.4001724098532304,2.1212417843740243
0.8,0.3,0.9,0.4,0.8,0.4,0.0,0.0,0.4,0.05261060915108148,0.9221341809681538,0.7862379017035266,2.790395581385173,2.591206891526701
0.7,0.5,0.9,0.2,1.0,0.9,0.6,0.0,0.3,0.6005603713121569,0.3819219326833125,0.2885573294666525,3.506617878633473,3.432291786804991
0.6,0.8,0.2,1.0,0.1,0.0,0.7,0.5,0.7,-2.211066007562322,3.1919757214295355,3.266851024801186,0.3065476310410702,0.12356503611219519
0.6,0.9,0.3,0.0,0.4,0.9,0.0,0.2,0.0,1.7616139884528232,-0.6698343007254237,-0.7740896527932052,0.7507288104114456,0.6250354200938977
1.0,0.9,0.4,0.7,0.4,0.6,0.5,0.9,0.5,-1.3727688975536914,2.695641808649049,2.2880434748509746,0.14975902391235413,0.1271104457270744
0.5,0.9,0.2,0.6,1.0,0.2,0.9,0.4,0.0,-0.9647421765663968,1.9763322762143851,1.8156384837997028,-0.7417068400094012,-1.0848476635233628
0.9,0.8,0.2,0.1,1.0,0.6,0.1,0.9,0.3,-0.16630595638054713,1.3055604068483073,1.2894320128970658,0.7468845121332941,0.5233654619074651
0.9,0.2,0.2,1.0,0.8,0.2,0.5,0.2,1.0,-2.6124745688501636,3.701167662846348,3.714202816665394,4.030018637846559,3.7023059352695014
0.9,0.6,0.6,0.5,0.0,0.5,1.0,1.0,0.3,-3.082492730924422,4.152421377776372,3.9092108896977993,-0.15553368694663608,-0.2556745903753963
1.0,0.9,0.0,0.7,0.6,1.0,0.5,0.7,0.0,-0.6587546813802305,1.7683333747038088,1.6215829772881327,3.046902795140379,2.7131849213939137
0.1,0.9,0.1,0.6,0.0,0.2,0.1,0.6,0.5,0.30607991482872254,0.7112106149119035,0.6684012850172782,1.2897012041848908,1.115910053100826
0.5,0.5,0.8,0.9,1.0,0.1,0.4,0.1,0.5,-1.3447381929736553,2.1910628653188327,2.1745477172514702,4.044739743894802,3.82681437528801
1.0,0.9,0.9,0.5,0.3,0.4,0.0,0.3,0.5,-0.4508167491732899,1.608169571619943,1.4117926083534325,0.6529292925794558,0.4903966052472796
0.9,0.7,0.8,0.6,0.1,0.2,0.0,0.9,0.1,-0.5307117344320165,1.5037425403740448,1.5301332606345996,0.8693055388719134,0.8688721575743175
0.0,0.1,0.5,0.4,0.2,0.8,0.1,0.9,0.8,0.48820070662680043,0.3785720743307419,0.42106295468716043,0.18625439234868166,-0.007725369276545838
0.6,0.6,0.4,0.2,0.2,0.3,1.0,0.7,0.4,-0.5817984818684846,1.6706975541944165,1.5263770679549111,-0.5243835930156945,-0.8273678813585095
0.3,0.0,0.2,0.1,0.5,0.2,0.2,0.0,0.3,0.22421399181758186,0.845061811411396,0.6891695074631415,0.02330567352345065,-0.12473862134820914
0.9,0.5,0.1,0.8,0.2,0.8,0.1,0.0,0.9,0.12056472807223055,0.739051227899233,0.5837738033769226,1.1529744830794169,0.9044166023334711
0.2,0.5,0.2,0.4,0.6,0.5,0.3,0.6,0.9,-0.3696185099622825,1.4249098085566025,1.279002260614345,2.3978724113461007,2.286035052168711
0.3,0.0,0.8,1.0,0.4,0.0,0.2,0.1,0.5,-1.617033364353618,2.856912414759008,2.6083362553175427,3.0543673069557475,3.0286269503409455
0.5,1.0,0.4,0.8,0.8,0.8,0.6,0.5,0.8,0.7249369839661839,0.2446460043926118,-0.04220909235229993,1.190392815535503,1.0657672557438553
0.7,0.4,0.1,0.1,0.2,0.7,0.9,0.6,0.8,0.3281484903734447,0.7821404684470101,1.0280336574010351,0.9708133172849451,0.8172491362958292
1.0,0.9,0.6,0.7,0.7,0.7,0.3,1.0,0.8,-0.6053390350946597,1.3674058382392567,1.396980685891338,1.6220182719607197,1.411685727837596
1.0,0.4,0.0,0.9,0.4,1.0,0.4,0.2,0.0,-0.8175171536169754,1.9555282214685614,1.8620549123804186,0.8540830974341762,0.9118335338770672
0.7,0.4,0.2,1.0,0.5,0.5,1.0,0.1,0.0,-2.707911533192287,3.532753137543928,3.554704969309356,1.498056226220811,1.1213804259605649
0.0,0.8,0.1,0.1,1.0,1.0,0.3,0.0,0.2,1.4621336336303734,-0.272285634442757,-0.556728237380532,0.413271979327909,0.3284128524595866
0.8,0.9,0.0,0.5,0.2,0.9,0.7,0.8,0.2,-0.6689936915266156,1.5620013381638813,1.5651303346931236,1.7546755103739209,1.6136362448822874
0.3,0.2,0.2,0.9,0.8,0.3,0.0,1.0,0.1,-0.7261475826064365,1.7396280544712992,1.6195855288238137,-0.9419464620161421,-1.2858949432247961
0.7,0.8,0.5,0.0,0.7,1.0,0.4,0.2,0.8,0.9943121611044603,-0.13058586720072315,-0.2344548730082645,4.144474914458956,3.7887966569080427
0.3,0.2,0.3,0.1,0.7,0.3,1.0,0.5,0.7,-0.13491029080441308,1.1865936025687223,1.2989959564789542,-0.21384062682779864,-0.5429839706756273
1.0,0.7,0.9,0.4,0.6,0.3,0.4,0.8,0.3,-0.8684812772303638,1.5888062967610328,1.3944680439257904,1.2945144661763088,0.9897491106128943
0.9,0.6,0.5,0.1,0.8,0.2,0.8,1.0,0.6,-1.9894492622238227,2.664773167047613,2.6032340242443532,2.0693459275591755,2.0655889671332015
0.6,0.6,1.0,0.2,0.0,0.9,0.5,0.0,0.1,1.4815849696774834,-0.5763771302443808,-0.7308864002731993,0.9199533197234091,0.4821840016369947
0.5,0.1,0.3,0.2,0.5,0.6,0.2,0.1,0.0,0.3958611693835881,0.7278384032021552,0.5287489279844085,0.7276463636820686,0.49775336200202924
1.0,1.0,0.3,0.6,0.1,1.0,0.6,0.7,0.4,-1.440473770071952,2.632728053033909,2.5486202689519595,2.5063145675020686,2.181592342196123
0.3,0.8,0.2,1.0,0.3,0.8,0.0,0.3,0.8,1.8340271822416878,-0.5624609538960231,-0.6317863904702624,0.06199318740366262,-0.018975911165051935
0.8,0.2,1.0,0.8,0.7,1.0,0.9,0.9,0.5,-1.2709893750130234,2.2006319190459322,2.075961602570369,3.9658042613372126,3.5274141795719824
0.5,1.0,0.0,0.6,0.3,1.0,0.5,1.0,0.9,0.2669914141203862,0.696645478649607,0.5558346212910167,-0.03569574751289044,-0.3770195463865943
0.3,0.7,0.7,0.4,0.0,0.8,0.0,1.0,0.8,2.3853466193098014,-1.3029839258429727,-1.3666774219704698,0.6115385081152436,0.5050425172925993
0.8,0.0,0.7,0.0,0.8,0.8,0.1,0.6,0.5,0.5175641407830153,0.3915378494007647,0.34036933786483575,3.7636935030212695,3.5121887064251927
0.7,0.3,0.5,0.2,0.9,0.3,0.1,0.3,0.1,0.9162588110246498,0.23481611398473987,0.014651690397232298,0.46852913306595667,0.3612528295813285
0.3,0.3,0.5,0.4,0.2,0.0,1.0,1.0,0.2,-2.1945858858218967,3.291192606259077,3.113323319575155,-0.935312609815485,-1.1328137100789086
0.9,0.5,1.0,0.5,0.9,0.8,0.4,0.2,0.0,-0.06052271642829001,0.679746646240917,1.0416886139601844,3.2013956296964134,3.022172037546807
0.0,0.1,1.0,0.4,0.8,0.6,0.8,0.6,0.4,-1.2589613158804118,2.134398573756277,2.236384987509782,4.002800556652539,3.872252880107501
0.3,0.2,0.7,0.4,1.0,0.3,0.9,0.0,0.2,-0.8717262123494628,1.8789359875812897,1.6404200022847224,1.5810713055571064,1.1097393858108977
0.3,0.0,0.1,0.1,0.9,0.6,0.2,0.1,0.5,0.8012105860269476,0.30425385180041986,0.10142403566584243,2.8793797282895435,2.454877278720091
0.3,0.4,1.0,0.7,0.1,0.1,0.1,0.9,0.6,0.23599304817917358,0.8725327548183104,0.5715487233758564,2.098051864709134,1.766960891507995
0.9,0.7,1.0,0.2,0.2,0.9,0.2,0.7,0.1,1.6126531414617338,-0.4418255737469935,-0.5569558791671348,2.6167549404853534,2.2928262072475465
0.9,0.8,0.8,0.2,0.8,0.2,0.9,0.2,0.9,-0.5172777576157129,1.3984785355854181,1.2603020450161961,5.058629818960933,4.929883946159661
0.6,0.9,0.6,0.7,1.0,0.0,0.7,0.1,0.7,-1.330914302699585,2.362632884174281,2.4508969649318826,5.4662637913507135,5.15764777485499
0.1,0.6,0.9,0.3,0.1,0.6,0.5,0.2,0.2,0.750909428360959,0.22833841527808912,0.22194828388323354,2.313131178390202,2.1680297722190027
0.5,1.0,0.1,0.6,0.8,1.0,0.0,1.0,0.7,0.8722145922784438,0.016991261406475444,0.005153706833027738,1.5035600008862733,1.2906183763242365
0.1,0.5,0.0,0.4,1.0,0.0,0.8,0.7,0.9,-1.8772852614117574,2.7645023591499913,2.9002696417029425,4.470634147372609,4.3830814579615485
0.0,1.0,0.2,0.7,0.6,0.3,0.1,0.9,0.8,0.5121640196729419,0.7563584261927039,0.3645811483773854,0.060614283101597624,0.05330551437350335
0.0,0.7,0.3,0.4,0.6,0.0,0.2,0.5,0.9,-0.5547213253673752,1.5990297397837978,1.2344986904211048,1.1258453176613432,0.9575033455215148
1.0,0.0,0.1,0.6,0.7,0.6,0.7,0.4,1.0,-2.2799914157637975,3.1804372514632075,3.326996137384927,2.2748747406125895,2.225226574688942
1.0,0.9,0.4,0.2,0.8,0.9,0.7,0.5,0.6,0.007639973340799938,0.9738551733561079,0.9508764605157762,2.281259289266524,2.069777914447106
0.0,0.2,0.5,0.7,0.3,0.5,0.6,0.5,0.8,-0.5691473182985867,1.4346082766488624,1.5327761919708018,0.9816703504808586,0.8026468055979369
0.1,0.2,0.5,0.1,0.7,0.1,0.4,0.8,0.0,-0.8811508342291594,1.7349561859866278,1.667404447233917,2.4767271934018233,2.066104051885234
0.3,1.0,0.5,0.5,0.0,0.3,0.0,1.0,1.0,-0.13742038253774086,1.2856891143183038,1.2242939651845635,-0.4932099033114418,-0.5885031996033546
0.2,0.2,0.2,0.0,0.5,0.1,0.9,0.7,1.0,-1.8760620044196885,2.9583825615970807,2.8886810849851265,3.369333367344763,3.1563592215406278
0.8,0.6,0.1,0.7,0.9,0.4,0.0,0.2,1.0,-0.3800358033000738,1.4528807651659665,1.1972830250882145,3.450567937232834,3.175715598569453
0.8,0.6,1.0,0.5,0.5,0.5,0.5,0.5,0.0,-1.052227921828759,2.208998688414971,1.877977968180187,1.5419225475758587,1.2044542112604977
1.0,0.0,0.3,0.2,0.3,0.9,0.3,0.5,0.7,0.5392891682560682,0.7574977384888164,0.5383200366664742,0.32189572386864485,-0.12238785657738792
0.9,1.0,0.9,0.0,0.9,0.6,1.0,0.3,0.6,-0.9963743839210539,2.0684907379328803,2.0146217142929563,3.0268825671988893,2.7674875535204526
0.7,0.0,0.4,0.0,0.8,0.9,0.7,0.5,0.0,-0.3421973260215523,1.5125354816217529,1.4281771456778156,1.5219511911135495,1.4232354176215005
0.6,0.1,0.7,0.1,0.8,0.4,0.7,0.1,0.7,-0.7611959090250366,1.78733043924698,1.5681161428538315,4.067799927462388,3.5164229662997504
0.4,0.0,0.2,0.1,1.0,0.4,0.3,0.9,0.0,-0.05622574725103664,1.1142113726730751,1.010006162448787,-2.0526094460278097,-2.193413736753014
0.4,0.8,0.8,0.0,0.1,0.2,0.0,0.0,0.7,1.7540978411557513,-0.6742341832054161,-0.6821913771397123,1.136598465824884,0.9643133707454054
0.1,0.9,0.9,1.0,0.5,0.4,1.0,0.1,0.1,-1.8668064154228308,3.0679960610514616,2.624481923053652,1.7882648792144429,1.6860195054373621
0.7,0.6,0.7,0.5,0.5,0.8,0.1,0.4,0.9,0.8389463672795286,0.22445444960896646,0.009864367042906698,1.7397892133710378,1.5344100513074133
0.4,0.7,0.7,1.0,0.9,0.5,0.5,0.5,0.7,-0.5193197698280643,1.2781315790544394,1.3850228391088804,1.6815515421882576,1.7958423033398438
1.0,0.2,0.2,0.7,0.6,0.6,0.7,0.6,0.5,-2.0224443281293314,3.071767523513283,2.8395139103800666,3.31280211295702,2.9532048498150463
0.5,0.4,0.0,0.7,0.4,0.7,0.8,1.0,0.9,0.17678868499334788,0.7527837393908755,0.6338004688533282,-0.6826907925183364,-0.9406910238315408
0.8,0.7,0.2,0.3,0.3,0.2,0.9,0.8,0.3,-0.8706985730007805,1.7150563632790945,1.5945872544165662,0.9333858417741484,0.6177464119525957
0.9,0.7,0.3,0.8,0.7,0.9,0.1,0.0,0.5,0.9149115655759356,0.199661174332183,-0.14488143056284314,2.7860509147580474,2.629120845170655
0.9,0.4,0.5,0.2,1.0,0.6,0.3,0.4,0.8,-0.055566253001965715,0.7969198809383665,0.7967272766801385,1.5759726060454509,1.5424369934433386
0.3,0.6,0.3,0.0,0.1,1.0,0.0,0.4,0.9,1.162298678539818,-0.2957296061660437,-0.3692249075012742,-0.16673415553087695,-0.5788157686861226
0.7,0.2,0.9,0.9,0.0,0.8,0.1,0.9,0.4,0.1097132353924548,1.0596690394967483,0.8203943168007931,0.5014962362490162,0.28926670231006657
0.3,0.1,0.9,0.6,1.0,0.9,0.0,0.7,0.6,1.1096897143138462,-0.21946784753661625,-0.2716169215601518,5.741703660707396,5.475945070298631
0.9,0.9,0.1,0.4,0.9,0.9,0.4,0.7,0.9,-0.06628749155771331,1.1238831255678248,1.05006966298663,4.048580600477769,4.050256868470744
0.7,1.0,0.9,0.1,0.0,0.8,0.1,0.2,0.7,2.149721975852626,-1.1389818161604675,-1.2574224663666016,2.760141408760689,2.840752186376279
0.5,0.5,0.0,0.4,0.6,0.5,0.2,0.1,1.0,0.09587579224323944,1.1358229580043966,1.0186285500398142,2.2526368403225265,1.9913710052942215
0.3,0.3,0.9,0.4,0.9,1.0,0.0,0.5,0.1,1.5058016248560409,-0.5052579021015051,-0.5311336969223108,2.5578262709374897,2.464908064375276
0.0,0.9,0.6,0.5,0.8,0.7,0.1,0.1,0.1,0.7309910444642808,0.26621052862834305,0.17755185821193298,3.038389739575197,2.737230579370816
0.7,0.5,1.0,0.1,0.4,0.5,0.8,0.8,0.4,-1.2092954608138515,2.1492805783286557,2.062485879765421,2.3482195343618772,1.9588822261097676
0.3,1.0,0.0,0.4,0.2,0.9,0.0,0.5,0.1,1.796998080572685,-1.0190998941101046,-0.9044452045355351,-0.7380521642747615,-0.9051575184792221
0.4,0.4,0.4,0.9,0.1,0.6,1.0,0.6,0.2,-1.7354749317791132,2.684149805551279,2.6297123752828906,-0.33625477543099525,-0.48550097628935973
0.6,0.3,0.6,0.3,0.1,0.4,1.0,0.5,0.5,-0.5799254005259648,1.4333578256880244,1.305093927356849,-1.0616892432754674,-1.4812977783196872
0.6,0.4,0.3,0.8,0.2,0.2,0.1,0.2,0.3,0.049960686931672924,1.0278725869909218,0.7414166363851125,0.5957442503989632,0.6746094448920797
0.4,0.0,0.8,0.9,0.4,0.8,0.5,0.5,1.0,0.11179383881093899,0.9967889372629848,0.688926005305214,1.081626338253112,0.7880244516038568
0.6,0.0,0.1,0.5,0.6,0.5,0.5,0.9,1.0,-1.6593623030682714,2.7989039659249997,2.4802438726531464,1.2978075998949192,1.2024931423066392
0.1,0.7,0.2,0.0,0.5,0.4,0.4,0.3,0.9,0.6534878108267198,0.08381843949003487,0.03018225963534949,-0.6840576993055558,-0.84401387120899
0.2,0.5,0.0,0.0,0.7,0.0,0.0,0.1,0.7,0.24960089027504143,0.8762811017572474,0.8988339051807062,3.5622142167387882,3.4377371399565764
1.0,0.7,0.1,0.4,0.7,0.8,0.1,0.0,0.3,0.8914772234021642,0.027147740553773378,0.18869550243751917,0.8536217567516128,0.9070528501965973
0.3,0.8,0.9,0.9,0.3,0.4,0.9,0.5,0.3,-0.5524137710868742,1.486832217854258,1.4870586731800803,-0.893344344707689,-1.0847678430641543
0.7,0.4,0.3,0.1,0.5,0.6,0.6,0.7,0.6,-0.3003759752346455,1.4852552943658384,1.2625166036738251,3.0820387348561207,2.8677930235982787
0.8,0.0,0.1,0.1,0.1,0.9,0.0,0.3,0.0,0.9201146679297162,0.2105696973412862,0.13228260108768794,0.22465238145454833,0.08561985424011528
0.0,0.2,0.9,0.2,0.4,0.0,0.2,0.4,0.9,-0.3436603703146623,1.0384125292629078,1.1107767703985485,0.7116817281399435,0.5588269022040939
0.7,0.7,0.5,0.9,1.0,0.0,0.8,0.0,0.5,-2.198770989911306,3.1942000531277284,3.199454614216385,3.4224527441629515,3.3999619957668537
0.8,0.3,0.6,0.3,0.2,0.7,0.5,0.4,0.6,0.8913312403458759,0.050843879562206026,0.022857870333558447,0.471296882016653,0.2776510173154474
0.2,0.3,0.4,0.2,0.0,0.5,0.1,0.7,0.9,1.2027983447422628,-0.04294110680759765,-0.31213536136621345,2.432213381793983,2.3604374694714796
0.2,0.6,0.1,1.0,0.1,1.0,0.3,0.4,0.9,-0.21423254572999428,1.0067661106942087,0.9748556260905741,-0.29375660049106744,-0.37728531626356565
0.2,0.2,0.8,0.9,0.3,0.3,0.7,0.6,0.5,-0.9513603606998561,1.857175107803991,1.6287605487132901,1.990823981974026,1.9610236380324015
0.6,0.6,0.5,0.3,0.1,0.6,0.1,0.8,0.6,0.7339527386683629,0.40641619857292854,0.18909522413546512,1.5678351979147216,1.2853571161646824
0.8,0.7,0.2,1.0,0.3,0.2,0.6,0.3,0.4,-1.3850114303855339,2.1973582175684583,2.3429652462018087,0.4845129374174865,0.4207160662080048
0.5,0.4,0.1,0.2,1.0,0.9,0.0,0.9,0.5,1.9385962712569205,-1.0810443629684532,-1.1994814738604838,0.5341041733610343,0.3279072963485926
0.6,0.1,0.6,0.6,0.3,0.9,0.2,0.7,0.9,0.31911804197470084,0.6890849371934372,0.5642935318721399,3.5557040946376888,3.5197867471414006
0.3,0.9,0.9,0.3,0.9,1.0,0.4,0.3,0.7,1.8336028077588973,-0.8471838742049305,-0.8684085611020118,3.3519099377628248,3.2920797879054815
0.7,0.7,0.7,0.1,0.1,0.6,0.5,0.1,1.0,0.4570255571573041,0.6482620689106178,0.4031814380840498,3.39395655555497,3.389818007650516
0.5,1.0,0.2,1.0,0.4,0.4,0.2,0.2,0.9,-0.6357346843620859,1.3693990756548424,1.4471804784437179,-0.0400392732629124,-0.11026609896420572
0.5,0.6,0.2,0.2,0.2,0.3,0.9,0.2,0.6,0.33645055516501,0.8404093122476001,0.5822488418562938,-0.7429717932308709,-0.776607484412132
0.5,0.9,0.1,0.6,0.0,0.4,0.9,0.4,0.5,-0.7189827088006069,1.7026852621590298,1.6152453958958597,-2.855975959413938,-2.9449147748106568
1.0,0.1,0.4,0.5,0.8,0.3,0.8,0.8,0.1,-3.3726782933942636,4.2518248463077875,4.24836195519946,1.2819667358566904,1.1151303646026125
0.6,1.0,0.8,0.4,0.6,0.5,0.6,0.0,0.1,-0.5608288576302229,1.6186518137627175,1.5038923977585845,2.2144921901439663,2.030369531972897
0.6,0.7,0.1,0.7,0.6,0.0,0.6,0.7,0.0,-0.8801529361964372,1.9953379178522699,1.8512064441671454,2.390468160019367,2.2007652094767605
0.8,0.9,0.3,0.5,1.0,0.9,0.4,0.0,0.2,-0.27689879261125827,1.3532714860928965,1.1994931167446072,1.8339089290227601,1.7747442076508237
0.1,0.9,0.6,0.0,0.1,0.7,0.4,0.4,0.2,0.8308412493452698,0.1590033952809803,0.020774400142403893,-1.6069401421817966,-1.9121181901766786
0.0,0.1,0.8,0.2,0.6,0.3,0.3,0.8,0.6,0.2689184416244235,0.731871249290821,0.6470135588782265,1.7491963924810883,1.3889935388814245
0.7,0.3,0.3,0.2,0.2,0.9,0.2,1.0,0.4,1.0480816183442374,0.03174329205997431,-0.20071646737266222,-0.7951706289032849,-1.0316492749477775
0.8,0.9,0.6,0.2,0.7,0.7,0.4,1.0,0.6,0.5191441708231178,0.5012669084331832,0.4024961995514174,1.706173085197206,1.4768933920211609
0.0,1.0,0.6,0.7,0.0,0.7,0.3,0.4,0.0,1.008720099432901,-0.024701159420093433,0.07193557111335444,-1.6318435691308408,-1.863321247985029
0.6,0.6,0.0,0.8,1.0,0.1,0.8,0.0,0.3,-1.58981060973542,2.501828030199632,2.5675620955673004,2.1612000538700453,1.9574273923611407
1.0,0.4,0.2,0.4,1.0,0.8,0.5,0.0,1.0,-0.7672793795061927,1.4881115328282946,1.2301979596394912,2.0961607567930147,2.040870501121394
